id,label,birthplace_old,date,daterange_0,daterange_1,deathplace_old,description_rt,family,geoname,gnid,job,job_0,job_1,job_2,job_3,job_4,lat,literature,literature_0,literature_1,literature_10,literature_11,literature_12,literature_13,literature_14,literature_15,literature_16,literature_17,literature_18,literature_19,literature_2,literature_20,literature_21,literature_22,literature_23,literature_24,literature_25,literature_26,literature_27,literature_28,literature_29,literature_3,literature_4,literature_5,literature_6,literature_7,literature_8,literature_9,lng,name,name_0,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,salsah_comment,salsah_comment_0,salsah_comment_1,salsah_comment_10,salsah_comment_11,salsah_comment_12,salsah_comment_13,salsah_comment_14,salsah_comment_15,salsah_comment_16,salsah_comment_17,salsah_comment_18,salsah_comment_19,salsah_comment_2,salsah_comment_20,salsah_comment_3,salsah_comment_4,salsah_comment_5,salsah_comment_6,salsah_comment_7,salsah_comment_8,salsah_comment_9
344136,"Moser, R. ",,,,,,"<p>R. Moser beteiligte sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> und der Sammlung <a class=""salsah-link"" href=""IRI:340411:IRI"">Hausforschung und Brauchtum</a>.</p>",,,,,Tätigkeit: Akademiker,"Lebte/Arbeitete in: Schweiz, Thurgau, Romanshorn","Lebte/Arbeitete in: Schweiz, Graubünden, Trimmis",,,,,"Verwendete Quellen: Sammlung 4, Enquête I","Verwendete Quellen: Sammlung 3, Brockmann-Jerosch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moser, R. ",,,,,,,,,,,"Vgl. andere ""Moser"" in Datenbank.",,,,,,,,,,,,,,,,,,,,,
344134,"Stoop, Justus",,,,,,<p>Justus Stoop war Larvenschnitzer/Maskenschnitzer aus Flums.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stoop, Justus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344132,Bayer,,,,,,<p>Fotograf/-in oder Postkartenverlag</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344131,"Krayer, H. A. ",,,,,,"<p>H. A. Krayer (es könnte sich um Eduard Hoffmann-Krayer oder um Albert Emanuel Hoffmann handeln) war Fotograf/-in und beteiligte sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a>. Er lebte/arbeitete in Lenzerheide.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Krayer, H. A. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344130,"Kopp, Franz",,1966,,,,"<p>Franz Kopp war Coiffeur und Amateurfotograf, der um 1925 bis um 1928 in Beromünster (LU) tätig war. (Siehe <a href=""https://foto-ch.ch/#/photographer#detail=29805&type=photographer"">fotoCH</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kopp, Franz","Kopp-Bühler, Franz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344129,"Schaller-Donauer, A.",,,,,,"<p>A. (evt. Alfred) Schaller-Donauer leitete das Fotogeschäft <a class=""salsah-link"" href=""IRI:344128:IRI"">Phot. A. Schaller-Donauer</a> und beteiligte sich fotografisch am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schaller-Donauer, A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344128,Phot. A. Schaller-Donauer,,,,,,"<p>Fotogeschäft von <a class=""salsah-link"" href=""IRI:344129:IRI"">A. Schaller-Donauer</a> in Sempach (LU).</p>",,,,,,,,,,,,"Publikation: Schaller, Donauer, A.: Der Auffahrtsumritt in Sempach, in: Schweizerisches Archiv für Volkskunde, 1913, S. 245","Publikation: Schaller, Donauer, A.: Volkstümliches aus dem Bezirke Küssnacht am Rigi, in: Schweizerisches Archiv für Volkskunde, 1912, S. 174",,,,,,,,,,,"Publikation: Schaller, Donauer, A.: Zeichensteine in Uri, in: Schweizerisches Archiv für Volkskunde, 1925",,,,,,,,,,,,,,,,,,,Phot. A. Schaller-Donauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344127,"Widmer, E.",,,,,,"<p>E. Widmer ist/war ein Fotograf/eine Fotografin, der/die sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> beteiligte. Er lebte/arbeitete in St. Gallen und Walenstadt und führte den <a class=""salsah-link"" href=""IRI:344126:IRI"">Photoverlag E. Widmer</a>.</p>",,,,,Tätigkeit: Fotograf/-in,"Lebte/Arbeitete in: Schweiz, St. Gallen, Walenstadt",,,,,,"Verwendete Quellen: Teilsammlung 4, Enquête I",Verwendete Quellen: foto-ch.ch,,,,,,,,,,,"Literatur: Brockmann-Jerosch, Heinrich: Schweizer Volksleben. Sitten, Bräuche, Wohnstätten, Band 1: St. Gallen, Appenzell, Glarus, Graubünden, Italienische Schweiz, Thurgau, Schaffhausen, Zürich, Erlenbach Zürich, E. Rentsch 1929.",,,,,,,,,,,,,,,,,,,"Widmer, E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344126,Photoverlag E. Widmer,,,,,,"<p>Es handelt sich um einen Postkartenverlag mit einer Geschäftsstelle in Walenstadt, welcher in der Teilsammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> erscheint.</p>",,,,,,,,,,,"Brockmann-Jerosch, Heinrich: Schweizer Volksleben, Bd.1, Erlenbach 1929.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Photoverlag E. Widmer,"Eug. Widmer, Photos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344125,"Hergert-Grossmann, Wilhelm",,1933,,,,"<p>Wilhelm Hergert-Grossmann war Fotograf und Inhaber der <a class=""salsah-link"" href=""IRI:344124:IRI"">Photo-Zentrale Aarau, W. Hergert-Grossmann</a> in Aarau. Er war der Vater von Rolf Hergert, der das väterliche Fotogeschäft weiter führte. (Siehe <a href=""https://foto-ch.ch/#/photographer#detail=22370&type=photographer"">fotoCH</a>)</p>",,,,,,,,,,,,"Verwendete Quellen: Teilsammlung 4, Enquête I",Verwendete Quellen: foto.ch-ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hergert-Grossmann, Wilhelm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344124,"Photo-Zentrale Aarau, W. Hergert-Grossmann",,,,,,"<p>Ein von <a class=""salsah-link"" href=""IRI:344125:IRI"">Wilhelm Hergert-Grossmann</a> gegründetes Fotogeschäft und Postkartenverlag in Aarau.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Photo-Zentrale Aarau, W. Hergert-Grossmann",Photozentrale,Photo-Zentrale Aarau,,,,,,,,Relevante Archive: Schweizerische Nationalbibliothek in Bern,,,,,,,,,,,,,,,,,,,,,
344123,"Schönwetter-Elmer, Johann Baptist Nikolaus","Deutschland, Bayern, Landshut",1954-03-30,,,,"Institution: <a class=""salsah-link"" href=""IRI:344122:IRI"">Verlag Schönwetter-Elmer</a>",Heirat mit Rosa Elmer 1876; Sohn: Hans Schönwetter,Landshut,http://sws.geonames.org/2881485,,"Ausbildung: Fotografenlehre, Wanderjahre (u.a. auf Kreta und Kanarische Inseln)","Tätigkeit: Fotograf, Filmemacher, arbeitete bei Fritz Glarner-Fieger in Glarus. 1903 Übernahme des Fotoateliers von Joachim Knobel und Ergänzung dieses mit einem Postkartenverlag. Die Übergabe des Geschäfts an den Sohn Hans Schönwetter erfolgte 1935. Den Postkartenverlag betrieb Johann Schönwetter weiter bis 1953.","Lebte/Arbeitete in: Schweiz, Glarus, Glarus (1902-1936)","Lebte/Arbeitete in: Schweiz, Glarus, Braunwald (1927-)",,48.52961,,"Verwendete Quellen: Teilsammlung 4, Enquête I",Verwendete Quellen: foto-ch.ch,,,,,,,,,,,Verwendete Quellen: fotostiftung.ch,,,,,,,,,,,,,,,,,,12.16179,,"Schönwetter-Elmer, Johann Baptist Nikolaus","Schönwetter-Elmer, Hans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344122,Verlag Schönwetter-Elmer,,1975,,,,"<p>Ein Fotogeschäft und Postkartenverlag, das von Johann Baptist Nikolaus Schönwetter-Elmer und Hans Jakob Schönwetter-Müller gegründet wurde. 1935 ging die Leitung an Hans Schönwetter über. Das Geschäft war von ca. 1903 bis ca. 1975 in Glarus aktiv. (Siehe <a href=""https://de.foto-ch.ch/#/photographer#detail=21918&type=photographer"">fotoCH</a>)</p>",,,,,,,,,,,"Literatur: «Foto Schönwetter Glarus. Fotografien und 16-mm-Filme aus dem Nachlass Schönwetter 1897-1996», Limmat Verlag, Zürich 2001.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verlag Schönwetter-Elmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344120,"Jaeger, Georges ",,,,,,<p>Georges Jaeger war Postkartenverleger und arbeitete in Genf.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaeger, Georges ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344119,"Füglistaller, R.",,,,,,"<p>Die Person wird in Zusammenhang mit der Teilsammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> und der Sammlung <a class=""salsah-link"" href=""IRI:344304:IRI"">Gebäckmodel</a> erwähnt und lebte in Basel.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Füglistaller, R.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344117,"Bärtsch, J. ",,,,,,"<p>J. Bärtsch war Amateurfotograf/-in und lebte und arbeitete in Mels, St. Gallen. (Siehe <a href=""http://foto-ch.ch/?a=fotograph&id=26834&lang=de"">FotoCH</a>)</p><p>Es könnte sich um <a class=""salsah-link"" href=""IRI:343541:IRI"">Bärtsch</a> handeln.</p>",,,,,,,,,,,"Brockmann-Jerosch, Heinrich: Schweizer Volksleben. Sitten, Bräuche, Wohnstätten, Band 1: St. Gallen, Appenzell, Glarus, Graubünden, Italienische Schweiz, Thurgau, Schaffhausen, Zürich, Erlenbach Zürich, E. Rentsch 1929.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bärtsch, J. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344116,"Gétaz, E.",,,,,,,,,,Fotograf,,,,,,,"Verwendete Quellen: Teilsammlung 4, Enquête I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gétaz, E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344115,"Wittwer, Fritz",,,,,,"<p>Fritz Wittwer war ein Fotograf, der sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> beteiligte. Er lebte/arbeitete in Reichenbach.</p>",,,,Lebte/Arbeitete in: Reichenbach,,,,,,,"Verwendete Quellen: Teilsammlung 4, Enquête I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wittwer, Fritz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344113,Editions Schnegg,,1930,,,,"<p>Die Editions Schnegg war ein von Samuel Abraham Schnegg gegründeter, zwischen 1910 und 1930 in Lausanne aktiver Postkartenverlag. (Siehe f<a href=""https://de.foto-ch.ch/#/photographer#detail=25708&type=photographer"">otoCH)</a></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Editions Schnegg,Verlag Art S. A. Schnegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344111,Perrochet-Matile S.A.,,1930,,,,"<p>Es handelt sich um einen Postkartenverlag aus Lausanne, welcher von Matile und Eugène Perrochet gegründet wurde (Siehe <a href=""https://musees.lausanne.ch"">Les musées de Lausanne et de sa région</a>, <a href=""https://de.foto-ch.ch/#/home#detail=20686&type=photographer"">fotoCH: Schweizer Fotogeschichte online</a>).</p>",,,,,,,,,,,,"Breguet, Elisabeth: 100 ans de photographie chez les Vaudois. 1839-1939, Lausanne, Payot 1981.","Favrod, Charles-Henri: Les Dériaz. Quatre générations de photographes vaudois, Zürich 1980.",,,,,,,,,,,"Favrod, Charles-Henri: Die Deriaz-Dynastie. Fünf Generationen von Fotografen, Schaffhausen 1988.",,,,,,,,,,,,,,,,,,,,Perrochet-Matile S.A.,Edition Art. Perrochet-Matile,Ed. Art Perrochet-Matile,Ed. Art. Perrochet,,,,,,,,Relevante Archive: Musée historique de Vevey,Relevante Archive: Staatsarchiv Nidwalden in Stans,,,,,,,,,,,Relevante Archive: Schweizerisches Freilichtmuseum für ländliche Kultur in Ballenberg,,Relevante Archive: Staatsarchiv Basel-Stadt,Relevante Archive: Burgerbibliothek Bern,Relevante Archive: Staatsarchiv St. Gallen,Relevante Archive: Schweizerische Nationalbibliothek,Relevante Archive: ETH-Bibliothek in Zürich,Relevante Archive: Schweizerisches Landesmuseum Zürich,Eugène Perrochet und Matile arbeiteten mit Armand Deriaz und Alphonse Deriaz zusammen.
344109,"Büchi, Albert",[löschen2016],1942-04-26,,,[löschen2016],"<p>Albert Büchi war Kunstmaler. ""An Tuberkulose erkrankt, ging <span gaga={}>Büchi</span nach Davos zur Kur. Nach seiner Heilung liess er sich in Klosters nieder, wo er sich das fotografische Handwerk im Selbststudium aneignete und ein Fotostudio, scheinbar das erste am Ort, eröffnete. Das Geschäft konzentrierte sich fast ausschliesslich auf die Wintersaison, wenn die Hotels voll waren. Wie viele andere Fotografen an saisonalen Ferienorten erweiterte <span gaga={}>Büchi</span, der eine siebenköpfige Familie zu ernähren hatte, sein Angebot durch einen Postkartenverlag und Souvenirverkauf (<a class=""salsah-link"" href=""IRI:344108:IRI"">Verlag Büchi, Bazar</a>; Anm. SGV). Die Laborarbeiten führte <span gaga={}>Büchi</span nicht selbst aus. Er verkaufte sein Geschäft krankheitshalber um 1929 (anderen Quellen zu Folge um 1933) an Adolf Bertschinger."" (<a href=""http://www.fotostiftung.ch/de/nc/archive-spezialsammlungen/index-der-fotografinnen/"">Fotostiftung Schweiz</a>)</p>",,Klosters Platz,http://sws.geonames.org/2660129,,,,,,,46.86881,"Hugger, Paul (Hg.): Bündner Fotografen. Biografien und Werkbeispiele, Zürich, Offizin 1992.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.88151,"Büchi, Albert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344108,"Verlag Büchi, Bazar",,1903,,,,"<p>Es handelt sich um einen Postkartenverlag in Klosters. Der Gründer ist B<a class=""salsah-link"" href=""IRI:344109:IRI"">üchi, Albert.</a></p>",,,,,,,,,,,,"Verwendete Quellen: Teilsammlung 4, Enquête I",Verwendete Quellen: foto-ch.ch,,,,,,,,,,,Verwendete Quellen: fotostiftung.ch,,,,,,,,,,,,,,,,,,,"Verlag Büchi, Bazar",,,,,,,,,,,Albert Büchi verkaufte sein Geschäft 1929 oder 1933 an Adolf Bertschinger.,,,,,,,,,,,,,,,,,,,,,
344107,"Synnberg, Emil",,1939,,,,"<p>Emil Synnberg (1864-1939) ist der Sohn von Emil Johann Heinrich Synnberg und der Vater von Max Synnberg. Er war Fotograf und arbeitete für den <a href=""http://www.salsah.org/api/resources/344106"">Verlag E. Synnberg & R. v. Pfyffer</a>. Zudem  war er Lehrmeister von Friedrich Gustaedt und übernahm 1891 das Fotoatelier seines Bruders Arthur Synnberg, an der Bruchstrasse 22 in Luzern. 1934 übergab er das Atelier seinem Sohn Max Synnberg, der daraus ein Kaffee machte.</p>",Vater: Emil Johann Heinrich Synneberg Sohn: Max Synnberg Bruder: Arthur Synnberg,,,,"Tätigkeit: Fotograf; Lehrmeister von Friedrich Gustaedt; übernahm 1891 das Fotoatelier seines Bruders Arthur Synnberg, an der Bruchstrasse 22 in Luzern. 1934 übergab er das Atelier seinem Sohn Max Synnberg, der daraus ein Kaffee machte.","Lebte/Arbeitete in: Schweiz, Luzern",,,,,,"Verwendete Quellen: Teilsammlung 4, Enquête I",Verwendete Quellen: fotodok.ch,,,,,,,,,,,Verwendete Quellen: foto-ch.ch,,,,,,,,,,,,,,,,,,,"Synnberg, Emil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344106,Verlag E. Synnberg & R. v. Pfyffer,,1934,,,,"<p>Es handelt sich um einen Postkartenverlag in Luzern an der Bruchstrasse, gegründet von <a class=""salsah-link"" href=""IRI:344107:IRI"">Emil Synnberg</a>.</p>",,,,,,,,,,,,"Verwendete Quellen: Teilsammlung 4, Enquête I",Verwendete Quellen: fotodok.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verlag E. Synnberg & R. v. Pfyffer,,,,,,,,,,,"""1891 übernahm er das Atelier an der Bruchstrasse 22 von seinem Bruder Arthur Synnberg der sich dem Handel mit Hotelbedarf zuwandte. 1896 wurde das Atelier an der Schweizerischen Landesausstellung in Genf ""prämiirt"".1909 zog er an die Bruchstrasse 3 und änderte den Namen seines Geschäftes in Synnberg & Von Pfyffer. 1934 übergab er das Atelier seinem Sohn Max Synnberg, der daraus ein Kaffee machte."" fotodok.ch",,,,,,,,,,,,,,,,,,,,,
344105,Bleuler,,,,,,"<p>Fotograf/-in, wird in Zusammenhang mit der Sammlung <a class=""salsah-link"" href=""IRI:340411:IRI"">Hausforschung und Brauchtum</a> erwähnt.</p><p>Es könnte sich um die selbe Person handeln wie <a class=""salsah-link"" href=""IRI:343544:IRI"">E. M. Bleuler</a>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bleuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344104,Schrenk,,,,,,"<p>Schrenk beteiligte sich fotografisch am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:340411:IRI"">Hausforschung und Brauchtum</a>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schrenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344102,"Bertschinger, Peter",,,,,,"<span gaga={}><span gaga={}><p>Peter </p></span<p></p></span<p>Bertschinger war ein<span gaga={}><span gaga={}> Fotograf</span</span<span gaga={}><span gaga={}>, der sich an der Sammlung <a class=""salsah-link"" href=""IRI:340411:IRI"">Hausforschung und Brauchtum</a></span</a></span<span gaga={}><span gaga={}></span</span</a><span gaga={}><span gaga={}> beteiligte.</span</span</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bertschinger, Peter","Bertschinger, P.",,,,,,,,,"Auf einem Bild steht vermerkt: Phot. Peter Bertschinger, Schüler D.R.",,,,,,,,,,,,,,,,,,,,,
344101,Heger,,,,,,"<p>Heger war <span gaga={}>Fotograf/-in und beteiligte sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:340411:IRI"">Hausforschung und Brauchtum</a>.</span</p>",,,,,,,,,,,"Verwendete Quellen: Teilsammlung 3, Brockmann-Jerosch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344100,"Ernst-Dorn, A.",,,,,,"<p>A. Ernst-Dorn war ein Amateurfotograf, der sich am Aufbau der Teilsammlung <a href=""http://www.salsah.org/api/resources/340411"">Brockmann-Jerosch</a> beteiligte. Um 1925 arbeitete er in Zürich. (Siehe <a href=""https://de.foto-ch.ch/#/home#detail=26839&type=photographer"">fotoCH</a>)</p>",,,,,,,,,,,"Brockmann-Jerosch, Heinrich: Schweizer Volksleben. Sitten, Bräuche, Wohnstätten, Band 1: St. Gallen, Appenzell, Glarus, Graubünden, Italienische Schweiz, Thurgau, Schaffhausen, Zürich, Erlenbach Zürich, E. Rentsch 1929.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ernst-Dorn, A.","Dorn, A.",Dorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344099,"Gyger, Emanuel","Schweiz, Bern, Achseten",1951-10-02,,,,"<span gaga={}><p>Emanuel Gyger </p></span<p>war Fotograf. Er <span gaga={}>begann zunächst eine Bäcker-Konditorlehre, welche er abbrach, um bei Fritz Gysling in Spiez eine Fotografenlehre zu machen. 1909 eröffnete er zusammen mit seinem Schwager Hermann Eggimann </span<a class=""salsah-link"" href=""IRI:344098:IRI"">Photo E. Gyger<span gaga={}></span</a><span gaga={}> ein eigenes Geschäft in Adelboden. Ab 1930 führte er dieses bis 1951 mit dem Fotografen Arnold Klopfenstein.</span</p>",,Achsete,http://sws.geonames.org/7870362,,"Ausbildung: Begann eine Bäcker-Konditorlehre, welche er abbrach, um bei Fritz Gysling in Spiez eine Fotografenlehre zu machen.","Tätigkeit: 1909 eröffnete er zusammen mit seinem Schwager Hermann Eggimann ein eigenes Geschäft in Adelboden. Ab 1930 führte er dieses bis 1951 mit dem Fotografen Arnold Klopfenstein. Postkartenverlag, Fotofachhandel, Fotograf","Lebte/Arbeitete in: Schweiz, Bern, Adelboden",,,46.52766,,Verwendete Quellen: Enquête I (Teilsammlung 4),Verwendete Quellen: foto-ch.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59666,"Gyger, Emanuel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344098,Photo E. Gyger,,1909,,,,"<p>Von 1909 bis 1930 trug das Fotofachhandelsgeschäft in Adelboden den Namen. Photo E. Gyger. Von 1930 bis 1951 hiess es Gyger & Klopfenstein. Gründer waren <a class=""salsah-link"" href=""IRI:344099:IRI"">Gyger, Emanuel</a>  und <a class=""salsah-link"" href=""IRI:344097:IRI"">Eggimann, Hermann</a>.</p>",,,,,,,,,,,,Verwendete Quellen: Enquête I (Teilsammlung 4),Verwendete Quellen: foto-ch.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Photo E. Gyger,Gyger & Klopfenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344097,"Eggimann, Hermann",,,,,,"<p>Es handelt sich um einen Fotografen, der von 1909 bis 1930 ein Geschäft für Fotofachhandel mit seinem Schwager Emanuel Gyger hatte. Er lebte in Adelboden, Bern. (Siehe <a href=""https://de.foto-ch.ch/#/home#detail=1907&type=photographer"">fotoCH: Schweizer Fotogeschichte</a>) Hermann Eggimann wird in Zusammenhang mit der Teilsammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> erwähnt.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eggimann, Hermann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344096,Gadmer,,,,,,<p>Fotograf/-in. Arbeitete in Davos.</p>,,,,,Fotograf/-in. ,Lebte/Arbeitete in: Davos,,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gadmer,,,,,,,,,,,"Es könnte sich um ""Gadmer (Frau)"" handeln.",,,,,,,,,,,,,,,,,,,,,
344095,"Schoellhorn, Georg",,,,,,<p>Georg Schoellhorn war Fotograf.</p>,,,,,"Tätigkeit: Fotograf, beteiligte sich am Aufbau der Teilsammlung Enquête I","Lebte/Arbeitete in: Winterthur, Klosters",,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schoellhorn, Georg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344093,"Bader, G.",,,,,,"<p>Es handelt sich um eine/n Fotograf/-in, der/die sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> beteiligte.</p><p>Er/sie war Lehrer/-in und lebte und arbeitete in Niederbuchsiten (SO).</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bader, G.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344092,Heiniger,,,,,,"<p>Heiniger war Fotograf und beteiligte sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:336009:IRI"">Enquête I</a>. Er lebte und arbeitete in Schüpfheim und Escholzmatt.</p>",,,,,,,,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heiniger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344091,"Portmann, H.",,,,,,"<p>H. Portmann (evt. handelt es sich um den Arzt  Hans Portmann (1875-1965)) beteiligte sich fotografisch am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a>.</p>",,,,"Lebte/Arbeitete in: Escholzmatt, Romoos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portmann, H.",,,,,,,,,,,"Ev. handelt es sich um den Arzt Dr. Hans Portmann (1875-1965). (Vgl. Nachruf von Otto Studer (Hg.), 1966)",,,,,,,,,,,,,,,,,,,,,
344090,"Flüglistaller, B. W.",,,,,,"<p>Es handelt sich um einen Fotografen, welcher in Zenneggen arbeitete und sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> beteiligte.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flüglistaller, B. W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344089,"Schill, Emil",,,,,,"<p>Emil Schill beteiligte sich fotografisch am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a>. Ev. handelt es sich um den Künstler (Maler) Emil Schill.</p>",,,,Lebte/Arbeitete in: Sarnen,,,,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schill, Emil",,,,,,,,,,,Ev. handelt es sich um den Künstler (Maler) Emil Schill.,,,,,,,,,,,,,,,,,,,,,
344088,"Escher-Haller, K.",,,,,,"<p>Es handelt sich um einen Fotografen, der sich am Aufbau der Teilsammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> beteiligte und in Ardez lebte und arbeitete.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Escher-Haller, K.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344087,Wullschleger,,,,,,<p>Wullschleger war Alphornbläser und <span gaga={}>Teilnehmer am Jodlerfest in Basel 1938. Er stammt aus Zofingen.</span</p>,,,,,"Tätigkeit: Alphornbläser, Teilnehmer am Jodlerfest in Basel 1938",Lebte/Arbeitete in: Zofingen,,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wullschleger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344086,"Surdez, A.",,,,,,"<span gaga={}><p>A. Surdez ist/war ein Fotograf/eine Fotografin, der/die sich am Aufbau der Sammlung <a class=""salsah-link"" href=""IRI:344302:IRI"">Enquête I</a> beteiligte.</p></span<p></p>",,,,,Tätigkeit: Fotograf,"Lebte/Arbeitete in: Courte-maîche, Franches Montagnes, Bassecourt",,,,,Verwendete Quellen: Teilsammlung 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surdez, A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
